"id","natemis_number","name","natemis_quintile","natemis_province_id"
500224590,500224590,"NDAMKANE HIGH SCHOOL","Q2","base.state_za_nl"
500224627,500224627,"NDATSHANA PRIMARY SCHOOL","Q2","base.state_za_nl"
500224664,500224664,"NDAYA PRIMARY SCHOOL","Q1","base.state_za_nl"
500224701,500224701,"NDEBENI PRIMARY SCHOOL","Q2","base.state_za_nl"
500224738,500224738,"NDELA SECONDARY SCHOOL","Q2","base.state_za_nl"
500224775,500224775,"NDELESHANE PRIMARY SCHOOL","Q3","base.state_za_nl"
500224812,500224812,"NDEMA PRIMARY SCHOOL","Q1","base.state_za_nl"
500224849,500224849,"NDENGETHO HIGH SCHOOL","Q4","base.state_za_nl"
500224886,500224886,"NDENGEZI INTERMEDIATE SCHOOL","Q3","base.state_za_nl"
500224923,500224923,"NDESHENI HIGH SCHOOL","Q3","base.state_za_nl"
500224960,500224960,"NDEYA-ZENEX SECONDARY SCHOOL","Q3","base.state_za_nl"
500224997,500224997,"NDIKWE PRIMARY SCHOOL","Q1","base.state_za_nl"
500225034,500225034,"NDIMANDE  SECONDARY SCHOOL","Q1","base.state_za_nl"
500225071,500225071,"NDIMOSE PRIMARY SCHOOL","Q3","base.state_za_nl"
500225108,500225108,"NDINDINDI PRIMARY SCHOOL","Q1","base.state_za_nl"
500225182,500225182,"NDLABEYILANDULA HIGH SCHOOL","Q2","base.state_za_nl"
500225219,500225219,"NDLANDLAMA PRIMARY SCHOOL","Q3","base.state_za_nl"
500225256,500225256,"NDLANGAMANDLA SECONDARY  SCHOOL","Q3","base.state_za_nl"
500225293,500225293,"NDLELAYABASHA PRIMARY SCHOOL","Q2","base.state_za_nl"
500225330,500225330,"NDLOKOLO PRIMARY SCHOOL","Q3","base.state_za_nl"
500225367,500225367,"NDLOLOTHI SECONDARY SCHOOL","Q1","base.state_za_nl"
500225404,500225404,"NDLONDLO PRIMARY SCHOOL","Q1","base.state_za_nl"
500225441,500225441,"NDLONGOLWANE SECONDARY SCHOOL","Q1","base.state_za_nl"
500225478,500225478,"NDLOVANA HIGH SCHOOL","Q2","base.state_za_nl"
500225515,500225515,"NDLUYESILO HIGH SCHOOL","Q2","base.state_za_nl"
500225552,500225552,"NDODEMBI PRIMARY SCHOOL","Q2","base.state_za_nl"
500225589,500225589,"NDONDAKUSUKA SECONDARY SCHOOL","Q3","base.state_za_nl"
500225626,500225626,"NDONDWANE PRIMARY SCHOOL","Q2","base.state_za_nl"
500225700,500225700,"NDONGANDE PRIMARY SCHOOL","Q2","base.state_za_nl"
500225737,500225737,"NDONGENI SENIOR PRIMARY SCHOOL","Q3","base.state_za_nl"
500225811,500225811,"INDOSI PRIMARY SCHOOL","Q1","base.state_za_nl"
500225848,500225848,"NDUKUYAKHE PRIMARY SCHOOL","Q1","base.state_za_nl"
500225885,500225885,"NDUKWENHLE HIGH SCHOOL","Q3","base.state_za_nl"
500225922,500225922,"NDULINDE PRIMARY SCHOOL","Q2","base.state_za_nl"
500225959,500225959,"NDUMO HIGH SCHOOL","Q1","base.state_za_nl"
500225996,500225996,"NDUNAKAZI PRIMARY SCHOOL","Q2","base.state_za_nl"
500226033,500226033,"NDUNDULU PRIMARY  SCHOOL","Q1","base.state_za_nl"
500226070,500226070,"NDUNGE C.P. SCHOOL","Q1","base.state_za_nl"
500226107,500226107,"NDWAKAZANA COMBINED SCHOOL","Q1","base.state_za_nl"
500226144,500226144,"NDWANGU PRIMARY SCHOOL","Q1","base.state_za_nl"
500226181,500226181,"NDWEDWE PRIMARY SCHOOL","Q2","base.state_za_nl"
500226218,500226218,"NELSRUS COMBINED SCHOOL","Q1","base.state_za_nl"
500226292,500226292,"NETHEZEKA HIGH SCHOOL","Q1","base.state_za_nl"
500226366,500226366,"NEW FOREST HIGH SCHOOL","Q5","base.state_za_nl"
500226403,500226403,"NEW GERMANY PRIMARY SCHOOL","Q5","base.state_za_nl"
500226440,500226440,"NEW GUELDERLAND SCHOOL","Q3","base.state_za_nl"
500226477,500226477,"ST. JOSEPH'S SECONDARY SCHOOL","Q3","base.state_za_nl"
500226551,500226551,"NEW HANOVER PRIMARY FARM SCHOOL","Q3","base.state_za_nl"
500226588,500226588,"NEW HANOVER PREPATORY","N/A","base.state_za_nl"
500226662,500226662,"NEW MARKET PRIMARY SCHOOL","Q2","base.state_za_nl"
500226699,500226699,"NEW PATANE PRIMARY SCHOOL","Q3","base.state_za_nl"
500226736,500226736,"NEW RIVER COMBINED SCHOOL","Q3","base.state_za_nl"
500226773,500226773,"NEW WEST SECONDARY SCHOOL","Q4","base.state_za_nl"
500226810,500226810,"NEWARK PRIMARY SCHOOL","Q1","base.state_za_nl"
500226847,500226847,"NEWCASTLE HIGH SCHOOL","Q5","base.state_za_nl"
500226884,500226884,"BUSY BEE PRIMARY SCHOOL","Q5","base.state_za_nl"
500226921,500226921,"NEWCASTLE SENIOR PRIMARY SCHOOL","Q5","base.state_za_nl"
500226958,500226958,"NEWHAVEN SECONDARY SCHOOL","Q4","base.state_za_nl"
500226995,500226995,"NEWHOLME  PRIMARY SCHOOL","Q5","base.state_za_nl"
500227032,500227032,"NEWLANDS EAST SECONDARY SCHOOL","Q4","base.state_za_nl"
500227106,500227106,"NEWTONVILLE PRIMARY SCHOOL","Q2","base.state_za_nl"
500227143,500227143,"NGABAYENA PRIMARY SCHOOL","Q1","base.state_za_nl"
500227180,500227180,"NGADUMBILI  PRIMARY  SCHOOL","Q2","base.state_za_nl"
500227217,500227217,"NGALEKA PRIMARY SCHOOL","Q1","base.state_za_nl"
500227254,500227254,"NGALI SECONDARY SCHOOL","Q2","base.state_za_nl"
500227291,500227291,"NGANGAYIPHI PRIMARY SCHOOL","Q1","base.state_za_nl"
500227328,500227328,"NGANGEZWE SECONDARY SCHOOL","Q3","base.state_za_nl"
500227365,500227365,"NGAWU JUNIOR SECONDARY SCHOOL","Q1","base.state_za_nl"
500227402,500227402,"NGAYIPHI PRIMARY SCHOOL","Q2","base.state_za_nl"
500227439,500227439,"NGAZANA JUNIOR PRIMARY SCHOOL","Q4","base.state_za_nl"
500227476,500227476,"NGAZINI SECONDARY SCHOOL","Q2","base.state_za_nl"
500227513,500227513,"NGCAKA COMBINED SCHOOL","Q2","base.state_za_nl"
500227550,500227550,"NGCEDE PRIMARY SCHOOL","Q3","base.state_za_nl"
500227587,500227587,"NGCEDOMHLOPHE HIGH SCHOOL","Q3","base.state_za_nl"
500227624,500227624,"NGCESHENI PRIMARY SCHOOL","Q1","base.state_za_nl"
500227661,500227661,"NGCONGANGCONGA SECONDARY SCHOOL","Q1","base.state_za_nl"
500227698,500227698,"NGCOLOSI HIGH SCHOOL","Q2","base.state_za_nl"
500227735,500227735,"CONGCO HIGH SCHOOL","Q2","base.state_za_nl"
500227772,500227772,"NGCONGCOSI HIGH SCHOOL","Q2","base.state_za_nl"
500227809,500227809,"NGEBEZA SECONDARY SCHOOL","Q2","base.state_za_nl"
500227846,500227846,"NGEBHUZANA HIGH SCHOOL","Q1","base.state_za_nl"
500227883,500227883,"NGEDLESI PRIMARY SCHOOL","Q1","base.state_za_nl"
500227920,500227920,"NGENGENI PRIMARY SCHOOL","Q1","base.state_za_nl"
500227957,500227957,"NGETHULE C.P. SCHOOL","Q3","base.state_za_nl"
500227994,500227994,"NGIBONGELENI HIGH SCHOOL","Q3","base.state_za_nl"
500228031,500228031,"NGIDI PRIMARY SCHOOL","Q2","base.state_za_nl"
500228068,500228068,"NGILANDELA PRIMARY SCHOOL","Q2","base.state_za_nl"
500228105,500228105,"NGILANYONI PRIMARY SCHOOL","Q1","base.state_za_nl"
500228142,500228142,"NGILOSI JUNIOR PRIMARY SCHOOL","Q3","base.state_za_nl"
500228216,500228216,"NGOGODO PRIMARY SCHOOL","Q1","base.state_za_nl"
500228253,500228253,"NGOLOTSHA C P SCHOOL","Q1","base.state_za_nl"
500228290,500228290,"NGOMANKULU   PRIMARY  SCHOOL","Q1","base.state_za_nl"
500228327,500228327,"NGOME PRIMARY SCHOOL","Q2","base.state_za_nl"
500228364,500228364,"NGONGOLO PUBLIC PRIMARY SCHOOL","Q1","base.state_za_nl"
500228401,500228401,"NGONGOMA PRIMARY SCHOOL","Q1","base.state_za_nl"
500228475,500228475,"NGONO  SECONDARY  SCHOOL","Q1","base.state_za_nl"
500228512,500228512,"NGONYAMA HIGH SCHOOL","Q2","base.state_za_nl"
500228549,500228549,"NGOTSHE SECONDARY SCHOOL","Q1","base.state_za_nl"
500228623,500228623,"NGOZA  PRIMARY SCHOOL","Q1","base.state_za_nl"
500228660,500228660,"NGOZA SECONDARY SCHOOL","Q2","base.state_za_nl"
500228697,500228697,"NGQAMZANA PRIMARY SCHOOL","Q2","base.state_za_nl"
500228734,500228734,"NGQAYIZIVELE J.P SCHOOL","Q3","base.state_za_nl"
500228808,500228808,"NGQENGELELE SECONDARY SCHOOL","Q1","base.state_za_nl"
500228845,500228845,"NGQOKWANE SECONDARY  SCHOOL","Q1","base.state_za_nl"
500228882,500228882,"NGQOLOTHI PRIMARY SCHOOL","Q1","base.state_za_nl"
500228919,500228919,"NGUBEVU PRIMARY SCHOOL","Q1","base.state_za_nl"
500228956,500228956,"NGUDWINI PRIMARY SCHOOL","Q1","base.state_za_nl"
500228993,500228993,"NGUNGWINI S.S. SCHOOL","Q1","base.state_za_nl"
500229030,500229030,"NGUNJINI COMBINED PRIMARY SCHOOL","Q1","base.state_za_nl"
500229067,500229067,"INGUTSHANA PRIMARY SCHOOL","Q2","base.state_za_nl"
500229104,500229104,"NGWABI PRIMARY SCHOOL","Q1","base.state_za_nl"
500229141,500229141,"INKOSI NGWADI PRIMARY SCHOOL","Q1","base.state_za_nl"
500229178,500229178,"NGWANE J S SCHOOL","Q1","base.state_za_nl"
500229215,500229215,"NGWEBINI  PRIMARY  SCHOOL","Q1","base.state_za_nl"
500229252,500229252,"NGWEGWENI PRIMARY SCHOOL","Q2","base.state_za_nl"
500229289,500229289,"NGWEKAZI HIGH SCHOOL","Q2","base.state_za_nl"
500229326,500229326,"NGWELEZANA HOSP PRIMARY SCHOOL","Q3","base.state_za_nl"
500229363,500229363,"NGWEMNYAMA PRIMARY SCHOOL","Q1","base.state_za_nl"
500229400,500229400,"NGWENYA SECONDARY SCHOOL","Q3","base.state_za_nl"
500229437,500229437,"NGXOLA PRIMARY SCHOOL","Q1","base.state_za_nl"
500229474,500229474,"NGXONGWANE PRIMARY SCHOOL","Q2","base.state_za_nl"
500229511,500229511,"NHLABAMKHOSI  PRIMARY SCHOOL","Q2","base.state_za_nl"
500229548,500229548,"NHLABAMKHOSI PRIMARY SCHOOL","Q1","base.state_za_nl"
500229585,500229585,"NHLABANE PRIMARY SCHOOL","Q2","base.state_za_nl"
500229622,500229622,"NHLAKA PRIMARY SCHOOL","Q2","base.state_za_nl"
500229659,500229659,"NHLALAKAHLE  PRIMARY SCHOOL","Q1","base.state_za_nl"
500229696,500229696,"NHLALAKAHLE SECONDARY SCHOOL","Q1","base.state_za_nl"
500229733,500229733,"NHLALWANE PRIMARY SCHOOL","Q2","base.state_za_nl"
500229770,500229770,"NHLAMBAMASOKA SENIOR PRIMARY SCHOOL","Q3","base.state_za_nl"
500229807,500229807,"NHLAMBANYATHI HIGH SCHOOL","Q2","base.state_za_nl"
500229844,500229844,"NHLANGAKAZI PRIMARY SCHOOL","Q2","base.state_za_nl"
500229881,500229881,"NHLANGENYUKE PRIMARY SCHOOL","Q2","base.state_za_nl"
500229918,500229918,"NHLANGWINI PRIMARY SCHOOL","Q1","base.state_za_nl"
500229955,500229955,"NHLANHLAYETHU SECONDARY SCHOOL","Q2","base.state_za_nl"
500229992,500229992,"NHLANHLENI SENIOR PRIMARY SCHOOL","Q3","base.state_za_nl"
500230029,500230029,"NHLATHIMBE SECONDARY SCHOOL","Q2","base.state_za_nl"
500230066,500230066,"NHLAYENZA JUNIOR PRIMARY SCHOOL","Q2","base.state_za_nl"
500230103,500230103,"NHLAZADOLO COMBINED SCHOOL","Q1","base.state_za_nl"
500230140,500230140,"NHLAZATSHE PRIMARY SCHOOL","Q2","base.state_za_nl"
500230177,500230177,"NHLENGILE COMBINED SCHOOL","Q1","base.state_za_nl"
500230214,500230214,"NHLIZIYO HIGH SCHOOL","Q2","base.state_za_nl"
500230251,500230251,"NHLIZIYONHLE  PRIMARY SCHOOL","Q3","base.state_za_nl"
500230288,500230288,"NHLOKOMO PRIMARY SCHOOL","Q2","base.state_za_nl"
500230325,500230325,"ITHEMBALETHU PRIMARY SCHOOL","Q1","base.state_za_nl"
500230362,500230362,"NHLONHLWENI PRIMARY SCHOOL","Q3","base.state_za_nl"
500230399,500230399,"NHLOPHENKULU PRIMARY SCHOOL","Q3","base.state_za_nl"
500230436,500230436,"NHLOSHANE PRIMARY SCHOOL","Q1","base.state_za_nl"
500230473,500230473,"NHLOSOKUHLE HIGH SCHOOL","Q3","base.state_za_nl"
500230510,500230510,"NHLOYA PRIMARY SCHOOL","Q1","base.state_za_nl"
500230547,500230547,"NHLOYANA SECONDARY SCHOOL","Q2","base.state_za_nl"
500230584,500230584,"NHLUNGWANE HIGH SCHOOL","Q1","base.state_za_nl"
500230658,500230658,"NIBELA PRIMARY SCHOOL","Q1","base.state_za_nl"
500230695,500230695,"NICHOLS JUNIOR PRIMARY SCHOOL","Q3","base.state_za_nl"
500230732,500230732,"NIKELA PRIMARY SCHOOL","Q3","base.state_za_nl"
500230843,500230843,"NINGIZIMU PRIMARY SCHOOL","Q1","base.state_za_nl"
500230917,500230917,"NINI PRIMARY SCHOOL","Q1","base.state_za_nl"
500230954,500230954,"NIZAM ROAD PRIMARY SCHOOL","Q5","base.state_za_nl"
500230991,500230991,"NIZAMIA ISLAMIC SCHOOL","N/A","base.state_za_nl"
500231028,500231028,"NJAKAZANA PRIMARY SCHOOL","Q1","base.state_za_nl"
500231065,500231065,"NJENGABANTU PRIMARY SCHOOL","Q2","base.state_za_nl"
500231102,500231102,"NJIKINI PRIMARY SCHOOL","Q1","base.state_za_nl"
500231139,500231139,"NJINGILI  HIGH  SCHOOL","Q2","base.state_za_nl"
500231176,500231176,"NJOJO  PRIMARY SCHOOL","Q2","base.state_za_nl"
500231213,500231213,"NJOMELWANE PRIMARY SCHOOL","Q1","base.state_za_nl"
500231250,500231250,"NJUBANJUBA SECONDARY SCHOOL","Q1","base.state_za_nl"
500231287,500231287,"NKABANE COMBINED SCHOOL","Q3","base.state_za_nl"
500231324,500231324,"NKABANE PRIMARY SCHOOL","Q2","base.state_za_nl"
500231361,500231361,"NKABINI PRIMARY SCHOOL","Q3","base.state_za_nl"
500231398,500231398,"NKALAKUTHABA JUNIOR SECONDARY SCHOOL","Q1","base.state_za_nl"
500231472,500231472,"NKAMBA PRIMARY SCHOOL","Q1","base.state_za_nl"
500231509,500231509,"NKAMELWANE PRIMARY SCHOOL","Q2","base.state_za_nl"
500231546,500231546,"NKANDE PRIMARY SCHOOL","Q1","base.state_za_nl"
500231583,500231583,"NKANDLA TECHNICAL HIGH SCHOOL","Q2","base.state_za_nl"
500231620,500231620,"NKANGALA  PRIMARY SCHOOL","Q1","base.state_za_nl"
500231657,500231657,"NKANYEZI PRIMARY SCHOOL","Q3","base.state_za_nl"
500231694,500231694,"NKANYEZI PRIMARY SCHOOL","Q2","base.state_za_nl"
500231731,500231731,"NKANYISO HIGH SCHOOL","Q1","base.state_za_nl"
500231768,500231768,"NKASENI PRIMARY SCHOOL","Q1","base.state_za_nl"
500231805,500231805,"THANDULWAZI  SECONDARY SCHOOL","Q1","base.state_za_nl"
500231843,500231843,"NKAYISHANA INTERMEDIATE SCHOOL","Q2","base.state_za_nl"
500231879,500231879,"NKEHLAMANDLA PRIMARY SCHOOL","Q1","base.state_za_nl"
500231953,500231953,"NKIWANENI PRIMARY SCHOOL","Q1","base.state_za_nl"
500231990,500231990,"NKIYANKIYA PRIMARY SCHOOL","Q2","base.state_za_nl"
500232027,500232027,"NKLANGOZI PRIMARY SCHOOL","Q1","base.state_za_nl"
500232064,500232064,"NKODIBE SECONDARY SCHOOL","Q3","base.state_za_nl"
500232101,500232101,"NKOLOKOTHO PRIMARY SCHOOL","Q1","base.state_za_nl"
500232138,500232138,"NKOMBABANTU COMBINED PRIMARY SCHOOL","Q1","base.state_za_nl"
500232175,500232175,"NKOMIDLI PRIMARY SCHOOL","Q2","base.state_za_nl"
500232212,500232212,"NKONGOLWANA PUBLIC PRIMARY SCHOOL","Q3","base.state_za_nl"
500232249,500232249,"NKONINGA PRIMARY SCHOOL","Q2","base.state_za_nl"
500232286,500232286,"NKONISA PRIMARY SCHOOL","Q1","base.state_za_nl"
500232323,500232323,"NKONJANE PRIMARY SCHOOL","Q1","base.state_za_nl"
500232360,500232360,"NKONKA HIGH SCHOOL","Q3","base.state_za_nl"
500232397,500232397,"EKUKHOSELENI PRIMARY SCHOOL","Q2","base.state_za_nl"
500232434,500232434,"NKONYANE PRIMARY SCHOOL","Q2","base.state_za_nl"
500232471,500232471,"NKONZWENI PRIMARY SCHOOL","Q1","base.state_za_nl"
500232545,500232545,"NKOSANA HIGH SCHOOL","Q2","base.state_za_nl"
500232582,500232582,"NKOSAZANA PRIMARY SCHOOL","Q2","base.state_za_nl"
500232656,500232656,"NKOSENYE INTERMEDIATE SCHOOL","Q4","base.state_za_nl"
500232693,500232693,"NKOSIBOMVU SECONDARY SCHOOL","Q3","base.state_za_nl"
500232730,500232730,"NKOSINATHI SECONDARY SCHOOL","Q3","base.state_za_nl"
500232767,500232767,"NKOSITHANDILE HIGH SCHOOL","Q2","base.state_za_nl"
500232804,500232804,"NKOSIYETHU PRIMARY SCHOOL","Q4","base.state_za_nl"
500232841,500232841,"NKOWANE HIGH SCHOOL","Q1","base.state_za_nl"
500232878,500232878,"NKUKHU LOWER PRIMARY SCHOOL","Q2","base.state_za_nl"
500232915,500232915,"NKULISABANTU PRIMARY SCHOOL","Q2","base.state_za_nl"
500232952,500232952,"NKUME PRIMARY SCHOOL","Q2","base.state_za_nl"
500232989,500232989,"NKUNGUMATHE PRIMARY SCHOOL","Q2","base.state_za_nl"
500233026,500233026,"NKUNGWINI  PRIMARY  SCHOOL","Q2","base.state_za_nl"
500233100,500233100,"NKUNYANA PRIMARY SCHOOL","Q1","base.state_za_nl"
500233137,500233137,"NKUNZEMALUNDA PRIMARY SCHOOL","Q2","base.state_za_nl"
500233174,500233174,"NKUNZI PRIMARY SCHOOL","Q1","base.state_za_nl"
500233211,500233211,"NKWAMBAZI PRIMARY SCHOOL","Q1","base.state_za_nl"
500233248,500233248,"NKWE PRIMARY SCHOOL","Q2","base.state_za_nl"
500233285,500233285,"NKWELETSHENI PRIMARY SCHOOL","Q1","base.state_za_nl"
500233322,500233322,"NKWEME PRIMARY SCHOOL","Q1","base.state_za_nl"
500233359,500233359,"NKWENKWEZI HIGH SCHOOL","Q2","base.state_za_nl"
500233396,500233396,"NKWEZELA PRIMARY SCHOOL","Q3","base.state_za_nl"
500233433,500233433,"NOBAMBA HIGH SCHOOL","Q2","base.state_za_nl"
500233470,500233470,"NOBANDA PRIMARY SCHOOL","Q3","base.state_za_nl"
500233507,500233507,"NOBANTU PRIMARY SCHOOL","Q1","base.state_za_nl"
500233544,500233544,"NOBIYA HIGH SCHOOL","Q1","base.state_za_nl"
500233581,500233581,"NOBOMI SECONDARY SCHOOL","Q2","base.state_za_nl"
500233618,500233618,"NOBUZWE PRIMARY SCHOOL","Q1","base.state_za_nl"
500233655,500233655,"NOCOMBOSHE PRIMARY SCHOOL","Q1","base.state_za_nl"
500233692,500233692,"NODINEKA SECONDARY SCHOOL","Q1","base.state_za_nl"
500233729,500233729,"NODWENGU PP SCHOOL","Q1","base.state_za_nl"
500233766,500233766,"INKOSI NOGAGA PRIMARY SCHOOL","Q2","base.state_za_nl"
500233803,500233803,"NOGAJUKA PRIMARY SCHOOL","Q1","base.state_za_nl"
500233840,500233840,"NOGASELA PRIMARY SCHOOL","Q2","base.state_za_nl"
500233877,500233877,"NOGAWU PRIMARY SCHOOL","Q1","base.state_za_nl"
500233914,500233914,"NOGIDA HIGH SCHOOL","Q1","base.state_za_nl"
500233951,500233951,"NOGOBHOZA PRIMARY SCHOOL","Q2","base.state_za_nl"
500233988,500233988,"NOGQAZA PRIMARY SCHOOL","Q3","base.state_za_nl"
500234025,500234025,"NOGUNJWA HIGH SCHOOL","Q2","base.state_za_nl"
500234062,500234062,"NOKHALELA HIGH SCHOOL","Q1","base.state_za_nl"
500234099,500234099,"NOKOPELA PRIMARY SCHOOL","Q1","base.state_za_nl"
500234136,500234136,"NOKUBUSA PRIMARY SCHOOL","Q1","base.state_za_nl"
500234173,500234173,"NOKUKHANYA PRIMARY SCHOOL","Q3","base.state_za_nl"
500234210,500234210,"NOKWEJA PRIMARY SCHOOL","Q2","base.state_za_nl"
500234247,500234247,"NOKWEJA SECONDARY SCHOOL","Q2","base.state_za_nl"
500234321,500234321,"NOMAFU HIGH SCHOOL","Q1","base.state_za_nl"
500234358,500234358,"NOMAGAGA PRIMARY SCHOOL","Q1","base.state_za_nl"
500234395,500234395,"NOMAGANGA PRIMARY SCHOOL","Q3","base.state_za_nl"
500234432,500234432,"NOMAMGEJE PRIMARY SCHOOL","Q2","base.state_za_nl"
500234469,500234469,"NOMAHAYE PRIMARY SCHOOL","Q1","base.state_za_nl"
500234506,500234506,"NOMAKHANZANA PRIMARY SCHOOL","Q2","base.state_za_nl"
500234543,500234543,"NOMANDLA JUNIOR PRIMARY SCHOOL","Q1","base.state_za_nl"
500234580,500234580,"UMZIKAZI SECONDARY SCHOOL","Q1","base.state_za_nl"
500234617,500234617,"NOMATHIYA TECHNICAL HIGH SCHOOL","Q3","base.state_za_nl"
500234654,500234654,"PRINCE NOMATIYELA  SECONDARY SCHOOL","Q1","base.state_za_nl"
500234691,500234691,"NOMAVIMBELA HIGH SCHOOL","Q2","base.state_za_nl"
500234728,500234728,"ISULOMPHAKATHI HIGH SCHOOL","Q2","base.state_za_nl"
500234765,500234765,"NOMAZWE HIGH SCHOOL","Q1","base.state_za_nl"
500234802,500234802,"NOMBAYINGANA COMBINED PRIMARY SCHOOL","Q1","base.state_za_nl"
500234839,500234839,"NOMBIKA SECONDARY SCHOOL","Q3","base.state_za_nl"
500234876,500234876,"NOMBUSO HIGH SCHOOL","Q2","base.state_za_nl"
500234950,500234950,"NOMFIHLELA PRIMARY SCHOOL","Q3","base.state_za_nl"
500234987,500234987,"NOMFOMELA PRIMARY SCHOOL","Q1","base.state_za_nl"
500235024,500235024,"NOMGIDI PRIMARY SCHOOL","Q2","base.state_za_nl"
500235061,500235061,"NOMPONDO PRIMARY SCHOOL","Q1","base.state_za_nl"
500235098,500235098,"NOMTSHILO PRIMARY SCHOOL","Q1","base.state_za_nl"
500235135,500235135,"NOMUWA PRIMARY SCHOOL","Q2","base.state_za_nl"
500235172,500235172,"NOMYACA HIGH SCHOOL","Q2","base.state_za_nl"
500235209,500235209,"NOMZIMANA HIGH SCHOOL","Q1","base.state_za_nl"
500235246,500235246,"NOMZINTO HIGH SCHOOL","Q1","base.state_za_nl"
500235283,500235283,"NONDENISA SECONDARY SCHOOL","Q2","base.state_za_nl"
500235320,500235320,"NONDABULA PRIMARY SCHOOL","Q2","base.state_za_nl"
500235357,500235357,"NONDUMISO HIGH SCHOOL","Q2","base.state_za_nl"
500235394,500235394,"NOMDUMO HIGH SCHOOL","Q1","base.state_za_nl"
500235468,500235468,"NONDWENI PRIMARY SCHOOL","Q2","base.state_za_nl"
500235505,500235505,"NONGAMLANA HIGH SCHOOL","Q1","base.state_za_nl"
500235542,500235542,"NONGENGANE PRIMARY SCHOOL","Q1","base.state_za_nl"
500235579,500235579,"NONGOMA INTERMEDIATE SCHOOL","Q4","base.state_za_nl"
500235616,500235616,"NONGWELEZA HIGH SCHOOL","Q3","base.state_za_nl"
500235653,500235653,"NONHLEVU SECONDARY SCHOOL","Q3","base.state_za_nl"
500235690,500235690,"NONIKELA PRIMARY SCHOOL","Q2","base.state_za_nl"
500235727,500235727,"NONKWENKWANE HIGH SCHOOL","Q2","base.state_za_nl"
500235764,500235764,"NONOPHA SENI0R PRIMARY SCHOOL","Q3","base.state_za_nl"
500235801,500235801,"NONOTI  PRIMARY SCHOOL","Q3","base.state_za_nl"
500235838,500235838,"NONQANDA PRIMARY SCHOOL","Q2","base.state_za_nl"
500235875,500235875,"NONTSHUNTSHA PRIMARY SCHOOL","Q2","base.state_za_nl"
500235912,500235912,"NONZILA PRIMARY SCHOOL","Q2","base.state_za_nl"
500235949,500235949,"NOODSBERG PRIMARY SCHOOL","Q2","base.state_za_nl"
500236023,500236023,"NOQOMFELA PRIMARY SCHOOL","Q2","base.state_za_nl"
500236097,500236097,"NORTH CREST PRIMARY SCHOOL","Q5","base.state_za_nl"
500236134,500236134,"NORTHBURY PARK SECONDARY SCHOOL","Q4","base.state_za_nl"
500236171,500236171,"NORTHDALE PRIMARY SCHOOL","Q4","base.state_za_nl"
500236208,500236208,"NORTHDENE PRIMARY SCHOOL","Q5","base.state_za_nl"
500236245,500236245,"Northdene Preparatory School","Q5","base.state_za_nl"
500236282,500236282,"NORTHERN PARK PRIMARY SCHOOL","Q5","base.state_za_nl"
500236319,500236319,"NORTHLANDS GIRLS' HIGH SCHOOL","Q5","base.state_za_nl"
500236393,500236393,"NORTHLANDS PRIMARY SCHOOL","Q4","base.state_za_nl"
500236430,500236430,"NORTHLANDS PRIMARY SCHOOL","Q5","base.state_za_nl"
500236467,500236467,"NORTHLEN PRIMARY SCHOOL","Q5","base.state_za_nl"
500236504,500236504,"NORTHMEAD SECONDARY SCHOOL","Q5","base.state_za_nl"
500236541,500236541,"NORTHVIEW PRIMARY SCHOOL","Q5","base.state_za_nl"
500236615,500236615,"Northwood School","Q5","base.state_za_nl"
500236652,500236652,"NOSITHA PRIMARY SCHOOL","Q2","base.state_za_nl"
500236689,500236689,"NOTHANDO HIGH SCHOOL","Q1","base.state_za_nl"
500236726,500236726,"NOTHWENI PRIMARY SCHOOL","Q1","base.state_za_nl"
500236763,500236763,"SHEA  O CONNOR COMBINED SCHOOL","Q1","base.state_za_nl"
500236837,500236837,"NOTTINGHAM ROAD PRIMARY SCHOOL","Q3","base.state_za_nl"
500236911,500236911,"NOVIMBA PRIMARY SCHOOL","Q1","base.state_za_nl"
500236948,500236948,"NOVUKA PRIMARY SCHOOL","Q2","base.state_za_nl"
500236985,500236985,"NOVUNULA PRIMARY SCHOOL","Q1","base.state_za_nl"
500237022,500237022,"NOVUNYWA S. P SCHOOL","Q2","base.state_za_nl"
500237059,500237059,"NOYIBEWU PRIMARY SCHOOL","Q1","base.state_za_nl"
500237096,500237096,"NQABAKAZULU COMPREHENSIVE HIGH SCHOOL","Q4","base.state_za_nl"
500237133,500237133,"NQABAYEMBUBE HIGH SCHOOL","Q2","base.state_za_nl"
500237207,500237207,"NQABENI PRIMARY SCHOOL","Q2","base.state_za_nl"
500237244,500237244,"NQAKATHELA  SECONDARY SCHOOL","Q2","base.state_za_nl"
